ticker,name,sector,industry,price,market_cap,eps0,eps1,eps2,eg1,eg2,pe1,pe2,peg1,peg2,pe_implausible,sector_pe1,sector_eg1,sector_pe1_mean
DOV,Dover Corporation,Industrials,Industrial Machinery & Supplies & Components,206.47000122070312,27807426220.15457,8.26,6.352662942271881,4.885753808488432,-0.23091247672253248,-0.23091247672253232,32.50133103187495,42.25959991311584,,,False,26.16367280461197,0.1419973073572504,33.292022761598915
DOW,Dow Inc.,Materials,Commodity Chemicals,31.34000015258789,22588036776.896416,-2.28,-1.14,-0.57,0.5,0.5,,,,,False,19.867320548497293,0.18077595481441627,23.483754427797003
DPZ,Domino's,Consumer Discretionary,Restaurants,335.4200134277344,11096275997.91275,16.09,16.050099194048354,16.010297336158587,-0.0024798512089276655,-0.0024798512089274924,20.898314046066066,20.95026759248264,,,False,17.12461478795241,0.09201273225257235,23.63279043999208
DRH,DiamondRock Hospitality Company,Real Estate,Hotel & Resort REITs,12.359999656677246,2528926146.914214,0.79,1.185,1.7775,0.5,0.5,10.4303794571116,6.953586304741067,0.20860758914223201,0.13907172609482132,False,24.37544947652672,0.18871373771277855,37.44019231073693
DRI,Darden Restaurants,Consumer Discretionary,Restaurants,225.5,25724582009.5,9.61,11.660618686868684,14.148806260203035,0.21338383838383818,0.21338383838383818,19.33859652352248,15.937740319073681,0.9062821566053147,0.7469047534145781,False,17.12461478795241,0.09201273225257235,23.63279043999208
DT,Dynatrace,Information Technology,Application Software,47.61000061035156,13759391490.4729,0.6,0.3,0.15,-0.5,-0.5,158.70000203450522,317.40000406901044,,,False,32.824054964173854,0.16017875776961116,46.8792043447928
DTE,DTE Energy,Utilities,Multi-Utilities,141.14999389648438,29363195110.24594,6.44,5.950301291248207,5.497839356619578,-0.07604017216642749,-0.07604017216642743,23.721486860520812,25.67372102761336,,,False,22.02248481825099,-0.002881844380403428,27.042817602825924
DTM,DT Midstream,Energy,Oil & Gas Storage & Transportation,135.0,13772064960.0,4.53,5.221603053435115,6.0187943593030715,0.15267175572519087,0.15267175572519084,25.854129204859433,22.429741230705865,1.6934454629182927,1.4691480506112342,False,18.15927134438993,0.0,31.84763181292061
DUK,Duke Energy,Utilities,Electric Utilities,123.58000183105467,96342501924.34328,6.79,8.475018382352943,10.578193900032442,0.24816176470588255,0.24816176470588247,14.58167950271098,11.682523784204378,0.5875876777388715,0.47076243989682803,False,22.02248481825099,-0.002881844380403428,27.042817602825924
DUOL,Duolingo,Consumer Discretionary,Education Services,130.16000366210938,2166513260.9558105,8.41,12.615,18.9225,0.5,0.49999999999999994,10.317875835284136,6.878583890189424,0.20635751670568273,0.1375716778037885,False,17.12461478795241,0.09201273225257235,23.63279043999208
DV,DoubleVerify Holdings Inc.,Communication Services,Advertising,13.300000190734863,2061325094.661395,0.23,0.2784210526315789,0.3370360110803324,0.21052631578947342,0.21052631578947376,47.76937686653354,39.461659150614665,2.269045401160346,1.874428809654196,False,16.09388154288399,0.09932629665828746,22.61772188630623
DVA,DaVita,Health Care,Health Care Services,176.6999969482422,11273459805.297852,11.51,13.728507772020723,16.37462429595425,0.19274611398963715,0.1927461139896371,12.871027199938235,10.791087096386098,0.6677710348355058,0.559860163871645,False,26.111110051472984,0.13106796116504843,35.670037593695405
DVN,Devon Energy,Energy,Oil & Gas Exploration & Production,47.56999969482422,52326999664.30664,4.72,5.121471264367816,5.557090659268067,0.0850574712643679,0.08505747126436784,9.288346500309059,8.560234592445848,1.092008304766064,1.006405958841606,False,18.15927134438993,0.0,31.84763181292061
DXC,DXC Technology,Information Technology,IT Consulting & Other Services,10.390000343322754,1660100633.5656595,1.63,1.783154362416107,1.9506990676095666,0.09395973154362401,0.09395973154362407,5.826753175336259,5.326295847393268,0.6201330165179314,0.5668700580439983,False,32.824054964173854,0.16017875776961116,46.8792043447928
DXCM,Dexcom,Health Care,Health Care Equipment,88.76000213623047,33494542307.529564,2.3,3.45,5.175000000000001,0.5000000000000002,0.5000000000000001,25.727536851081293,17.151691234054194,0.5145507370216257,0.3430338246810838,False,26.111110051472984,0.13106796116504843,35.670037593695405
DXPE,"DXP Enterprises, Inc.",Industrials,Trading Companies & Distributors,199.91000366210932,3102033113.5054927,5.72,7.808687350835322,10.660069605436286,0.36515513126491644,0.36515513126491644,25.600974232977105,18.753161195135327,0.7010985753998306,0.5135669634484772,False,26.16367280461197,0.1419973073572504,33.292022761598915
DY,Dycom Industries,Industrials,Construction & Engineering,432.8900146484375,13000316994.863892,12.05,18.075000000000003,27.112500000000004,0.5000000000000001,0.5,23.949655028959192,15.966436685972797,0.4789931005791837,0.3193287337194559,False,26.16367280461197,0.1419973073572504,33.292022761598915
EAT,"Brinker International, Inc.",Consumer Discretionary,Restaurants,241.7100067138672,10366408008.842926,10.46,15.69,23.535,0.49999999999999983,0.5000000000000001,15.40535415639689,10.270236104264592,0.3081070831279379,0.20540472208529179,False,17.12461478795241,0.09201273225257235,23.63279043999208
EBAY,eBay Inc.,Consumer Discretionary,Broadline Retail,100.94000244140624,44918301086.42577,4.46,5.464725274725274,6.695789759690857,0.22527472527472514,0.22527472527472517,18.471194317536987,15.075145138079515,0.819940820924813,0.6691893695440178,False,17.12461478795241,0.09201273225257235,23.63279043999208
EBC,"Eastern Bankshares, Inc.",Financials,Regional Banks,23.64999961853028,5404298117.629762,1.8,1.8,,0.0,,13.138888676961267,,,,False,12.175904990939271,0.2321522761151244,16.818363553496667
ECG,"Everus Construction Group, Inc.",Industrials,Construction & Engineering,143.39999389648438,7322553770.731079,4.92,7.38,11.07,0.5,0.5000000000000001,19.430893481908452,12.953928987938967,0.388617869638169,0.2590785797587793,False,26.16367280461197,0.1419973073572504,33.292022761598915
ECHO,EchoStar,Communication Services,Wireless Telecommunication Services,92.51000213623048,4411528079.760507,-21.82,-21.82,,0.0,,,,,,False,16.09388154288399,0.09932629665828746,22.61772188630623
ECL,Ecolab,Materials,Specialty Chemicals,275.8399963378906,77325840824.926,7.31,7.260339673913044,7.211016714171787,-0.0067934782608694835,-0.006793478260869461,37.99271228714062,38.252580360240074,,,False,19.867320548497293,0.18077595481441627,23.483754427797003
ECPG,"Encore Capital Group, Inc.",Financials,Consumer Finance,103.68000030517578,2198987073.352585,12.33,18.495,27.7425,0.5000000000000001,0.4999999999999999,5.605839432558842,3.737226288372561,0.1121167886511768,0.07474452576745125,False,12.175904990939271,0.2321522761151244,16.818363553496667
ED,Consolidated Edison,Utilities,Multi-Utilities,108.98999786376952,40166051760.68561,7.37,9.253304940374788,11.617863272668174,0.2555366269165248,0.2555366269165246,11.778494123566091,9.381242945092668,0.4609317367022195,0.36711930725129316,False,22.02248481825099,-0.002881844380403428,27.042817602825924
EEFT,Euronet Worldwide,Financials,Transaction & Payment Processing Services,70.55000305175781,2638823741.3967133,7.56,9.014763406940062,10.749465513638308,0.1924290220820189,0.19242902208201892,7.82605154090284,6.56311729752963,0.4066980882731477,0.34106691529785127,False,12.175904990939271,0.2321522761151244,16.818363553496667
EFC,"Ellington Financial, Inc.",Financials,Specialized Finance,13.59000015258789,1751579595.4066544,1.95,2.569256756756757,3.3851693754565377,0.3175675675675677,0.3175675675675675,5.2894675150111965,4.014570216521319,0.16656195579184185,0.1264162536266288,False,12.175904990939271,0.2321522761151244,16.818363553496667
EFOR,Everforth Inc.,Information Technology,IT Consulting & Other Services,30.86000061035156,1265260025.0244138,2.02,1.2108011869436202,0.7257621357940987,-0.40059347181008903,-0.4005934718100891,25.48725665544671,42.52081927171061,,,False,32.824054964173854,0.16017875776961116,46.8792043447928
EFX,Equifax,Industrials,Research & Consulting Services,176.8000030517578,20771329971.33545,5.78,7.42408888888889,9.535829728395063,0.28444444444444456,0.28444444444444444,23.8143704497345,18.540599831108175,0.8372239611234782,0.6518179628123968,False,26.16367280461197,0.1419973073572504,33.292022761598915
EG,Everest Group,Financials,Reinsurance,365.1499938964844,14000849086.074524,52.620000000000005,55.07985677342352,57.654705856724604,0.046747563158941796,0.046747563158941755,6.629465203560083,6.333394446654606,1.418141343757297,1.3548073992907523,False,12.175904990939271,0.2321522761151244,16.818363553496667
EGBN,Eagle Bancorp Inc,Financials,Regional Banks,28.549999237060547,870317405.8925743,-3.81,-3.81,,0.0,,,,,,False,12.175904990939271,0.2321522761151244,16.818363553496667
EGP,EastGroup Properties,Real Estate,Industrial REITs,203.5500030517578,10945558839.45314,5.63,6.845982721382289,8.324596700082568,0.2159827213822894,0.2159827213822894,29.732766110554618,24.451635362676356,1.3766270709186788,1.1321107172919151,False,24.37544947652672,0.18871373771277855,37.44019231073693
EHC,Encompass Health,Health Care,Health Care Facilities,121.98999786376952,12034726103.413631,6.1,7.817226890756301,10.017874796977612,0.2815126050420167,0.28151260504201664,15.605277877762509,12.177233229204845,0.554336736553355,0.4325644042613067,False,26.111110051472984,0.13106796116504843,35.670037593695405
EIG,"Employers Holdings, Inc.",Financials,Property & Casualty Insurance,48.09000015258789,863720736.2805557,2.98,2.171246943765281,1.5819843257751927,-0.27139364303178487,-0.2713936430317848,22.148563198063655,30.398531369154476,,,False,12.175904990939271,0.2321522761151244,16.818363553496667
EIX,Edison International,Utilities,Electric Utilities,71.30000305175781,27435809167.59792,8.14,12.21,18.315,0.5,0.5,5.8394760894150535,3.892984059610036,0.11678952178830107,0.07785968119220071,False,22.02248481825099,-0.002881844380403428,27.042817602825924
EL,Estée Lauder Companies (The),Consumer Staples,Personal Care Products,84.33999633789062,30741928665.161133,1.25,1.25,,0.0,,67.4719970703125,,,,False,21.581219732454,0.027309224733112505,30.262301818219143
ELAN,Elanco,Health Care,Pharmaceuticals,23.61000061035156,11796071711.244965,0.1699999999999999,0.0849999999999999,0.04249999999999995,-0.5000000000000003,-0.5,277.76471306295986,555.5294261259197,,,True,26.111110051472984,0.13106796116504843,35.670037593695405
ELF,e.l.f. Beauty,Consumer Staples,Personal Care Products,93.66000366210938,5526689121.453735,1.0000000000000002,0.5882352941176473,0.34602076124567493,-0.4117647058823528,-0.41176470588235287,159.22200622558586,270.67741058349594,,,False,21.581219732454,0.027309224733112505,30.262301818219143
ELS,Equity Lifestyle Properties,Real Estate,Single-Family Residential REITs,64.88999938964844,12584607695.799911,2.05,2.259408602150537,2.4902084055960216,0.10215053763440843,0.10215053763440843,28.719904548422637,26.058059736617615,2.8115274978982208,2.5509469005320446,False,24.37544947652672,0.18871373771277855,37.44019231073693
ELV,Elevance Health,Health Care,Managed Health Care,390.239990234375,84631069611.73584,27.75,23.04886261598324,19.144146590647562,-0.16941035618078418,-0.16941035618078398,16.930986866300422,20.384298061372863,,,False,26.111110051472984,0.13106796116504843,35.670037593695405
EME,Emcor,Industrials,Construction & Engineering,862.5399780273438,38046553039.32831,29.19,41.6043017578125,59.29831876516342,0.42529296874999994,0.42529296875,20.731990241018167,14.545774584996645,0.4874754995821494,0.34201775373218285,False,26.16367280461197,0.1419973073572504,33.292022761598915
EMN,Eastman Chemical Company,Materials,Specialty Chemicals,73.97000122070312,8460497970.990875,4.12,2.6398755832037324,1.6914910424260308,-0.3592534992223951,-0.359253499222395,28.020260383231285,43.73064909324688,,,False,19.867320548497293,0.18077595481441627,23.483754427797003
EMR,Emerson Electric,Industrials,Electrical Components & Equipment,162.0500030517578,90391491702.27052,4.51,4.866052631578947,5.250214681440443,0.07894736842105264,0.0789473684210527,33.30214761758043,30.86540510897698,4.218272031560188,3.909617980470414,False,26.16367280461197,0.1419973073572504,33.292022761598915
ENOV,Enovis,Health Care,Health Care Equipment,24.739999771118164,1426743268.3605003,-10.8,-10.8,,0.0,,,,,,False,26.111110051472984,0.13106796116504843,35.670037593695405
ENPH,Enphase Energy,Information Technology,Semiconductor Materials & Equipment,38.650001525878906,5094001404.108124,0.94,0.8106422018348624,0.6990859355273125,-0.13761467889908255,-0.1376146788990826,47.67824995836126,55.28648133469551,,,False,32.824054964173854,0.16017875776961116,46.8792043447928
ENR,Energizer,Consumer Staples,Household Products,22.36000061035156,1531294165.1190946,1.03,1.03,,0.0,,21.708738456652,,,,False,21.581219732454,0.027309224733112505,30.262301818219143
ENS,EnerSys,Industrials,Electrical Components & Equipment,202.33999633789065,7297437292.085206,8.75,9.049940898345154,9.36016345869032,0.03427895981087476,0.03427895981087476,22.35815665656888,21.617143464522595,6.522413976364566,6.30624254171934,False,26.16367280461197,0.1419973073572504,33.292022761598915
ENSG,Ensign Group,Health Care,Health Care Facilities,181.52999877929688,10580010172.87445,6.21,7.53205078125,9.13555377960205,0.21289062499999997,0.21289062499999997,24.101005695711816,19.870716451214896,1.1320839372664635,0.9333767727543145,False,26.111110051472984,0.13106796116504843,35.670037593695405
ENTG,Entegris,Information Technology,Semiconductor Materials & Equipment,163.08999633789062,24920151440.429688,2.02,2.443353293413174,2.955433324966833,0.2095808383233534,0.20958083832335336,66.74843002751625,55.18310799304561,3.1848536613129164,2.633022581382461,False,32.824054964173854,0.16017875776961116,46.8792043447928
ENVA,"Enova International, Inc.",Financials,Consumer Finance,263.9100036621094,6570929181.790558,13.35,20.025,30.037499999999998,0.49999999999999994,0.5,13.179026400105338,8.786017600070226,0.2635805280021068,0.1757203520014045,False,12.175904990939271,0.2321522761151244,16.818363553496667
EOG,EOG Resources,Energy,Oil & Gas Exploration & Production,146.14999389648438,76659935870.92798,14.010000000000002,16.84807725321889,20.26107831052332,0.2025751072961376,0.20257510729613756,8.674579995088868,7.213337397771969,0.4282154955202762,0.3560821215425566,False,18.15927134438993,0.0,31.84763181292061
EPAC,Enerpac Tool Group,Industrials,Industrial Machinery & Supplies & Components,37.08000183105469,1896184007.3158264,1.66,1.744050632911392,1.8323569940714624,0.05063291139240491,0.05063291139240495,21.26085168132763,20.23623232319136,4.1990182070622195,3.9966558838303023,False,26.16367280461197,0.1419973073572504,33.292022761598915
EPAM,EPAM Systems,Information Technology,IT Consulting & Other Services,98.7300033569336,5093182807.3040695,6.96,6.6177049180327865,6.292244020424616,-0.049180327868852514,-0.04918032786885257,14.919070067313093,15.690746105277565,,,False,32.824054964173854,0.16017875776961116,46.8792043447928
EPC,Edgewell Personal Care,Consumer Staples,Household Products,28.059999465942383,1293254930.285864,-0.72,-0.36,-0.18,0.5,0.5,,,,,False,21.581219732454,0.027309224733112505,30.262301818219143
EPR,EPR Properties,Real Estate,Other Specialized REITs,60.5,4634839781.0,3.23,4.059494163424124,5.102010174264559,0.2568093385214006,0.2568093385214005,14.903334643291895,11.85807121772761,0.5803268186857606,0.4617461065084848,False,24.37544947652672,0.18871373771277855,37.44019231073693
EPRT,"Essential Properties Realty Trust, Inc.",Real Estate,Diversified REITs,31.13999938964844,6734741212.557435,1.27,1.427345132743363,1.6041843527292667,0.12389380530973468,0.12389380530973472,21.816727205842106,19.411733655591792,1.7609215530429678,1.566804216487049,False,24.37544947652672,0.18871373771277855,37.44019231073693
EQH,Equitable Holdings,Financials,Diversified Financial Services,51.130001068115234,13960287869.04301,-5.22,-2.61,-1.305,0.5,0.5,,,,,False,12.175904990939271,0.2321522761151244,16.818363553496667
EQIX,Equinix,Real Estate,Data Center REITs,1097.6099853515625,108303027825.07396,16.59,22.57818703855619,30.727819767813546,0.360951599671862,0.3609515996718619,48.613734285981515,35.720399092592814,1.3468214112411703,0.9896174203152426,False,24.37544947652672,0.18871373771277855,37.44019231073693
EQR,Equity Residential,Real Estate,Multi-Family Residential REITs,63.65999984741211,23868961019.728024,1.8,1.4148471615720526,1.112106939226941,-0.21397379912663747,-0.21397379912663753,44.99425915141164,57.242696364851476,,,False,24.37544947652672,0.18871373771277855,37.44019231073693
EQT,EQT Corporation,Energy,Oil & Gas Exploration & Production,53.0099983215332,33158602110.092163,4.53,6.795,10.192499999999999,0.4999999999999999,0.4999999999999999,7.801324256296277,5.200882837530852,0.15602648512592557,0.10401765675061707,False,18.15927134438993,0.0,31.84763181292061
ERIE,Erie Indemnity,Financials,Insurance Brokers,247.75,629780.5,,,,,,,,,,False,12.175904990939271,0.2321522761151244,16.818363553496667
ES,Eversource Energy,Utilities,Electric Utilities,71.91000366210938,27086682939.564148,3.7,3.7922437673130194,3.8867872407363357,0.02493074792243762,0.0249307479224377,18.962389570505103,18.50114225662795,7.6060251499470635,7.4210137273807595,False,22.02248481825099,-0.002881844380403428,27.042817602825924
ESAB,ESAB,Industrials,Industrial Machinery & Supplies & Components,82.12999725341797,5105842064.55101,3.27,2.355264317180617,1.6964128451939686,-0.2797356828193832,-0.2797356828193832,34.87081965888744,48.41392087197217,,,False,26.16367280461197,0.1419973073572504,33.292022761598915
ESE,ESCO Technologies Inc.,Industrials,Industrial Machinery & Supplies & Components,308.010009765625,7979789964.673584,4.720000000000001,5.3812560386473445,6.13515181217765,0.14009661835748807,0.14009661835748816,57.23756824680799,50.204138250378186,4.085578147272153,3.5835367647683682,False,26.16367280461197,0.1419973073572504,33.292022761598915
ESI,Element Solutions,Materials,Specialty Chemicals,39.220001220703125,9554274602.932068,0.99,1.485,2.2275,0.5000000000000001,0.49999999999999994,26.410775232796716,17.607183488531145,0.5282155046559341,0.35214366977062295,False,19.867320548497293,0.18077595481441627,23.483754427797003
ESNT,Essent Group Ltd.,Financials,Commercial & Residential Mortgage Finance,69.43000030517578,6240124936.418129,7.5,8.093525179856117,8.734019978261998,0.07913669064748229,0.07913669064748209,8.578462259928383,7.949375027533635,1.0840056855727647,1.004511935297431,False,12.175904990939271,0.2321522761151244,16.818363553496667
ESS,Essex Property Trust,Real Estate,Multi-Family Residential REITs,283.0599975585937,18191824186.434628,8.62,6.94433644859813,5.594409363263167,-0.194392523364486,-0.19439252336448593,40.76127354338307,50.596940477285244,,,False,24.37544947652672,0.18871373771277855,37.44019231073693
ETN,Eaton Corporation,Industrials,Electrical Components & Equipment,455.3999938964844,176877357629.39453,9.43,9.360515789473684,9.291543567867038,-0.007368421052631558,-0.007368421052631387,48.65116454465062,49.012307865766786,,,False,26.16367280461197,0.1419973073572504,33.292022761598915
ETR,Entergy,Utilities,Electric Utilities,108.5199966430664,49683934699.488144,4.23,3.629391480730224,3.1140620615596046,-0.14198782961460432,-0.1419878296146043,29.900328255918115,34.84837312096366,,,False,22.02248481825099,-0.002881844380403428,27.042817602825924
ETSY,Etsy,Consumer Discretionary,Broadline Retail,78.41000366210938,7196607196.7948,1.12,1.475764705882353,1.9445370242214537,0.3176470588235294,0.31764705882352956,53.13177862945867,40.32322485271417,1.672667105001477,1.2694348564743343,False,17.12461478795241,0.09201273225257235,23.63279043999208
EVR,Evercore,Financials,Investment Banking & Brokerage,303.17999267578125,12579241076.11084,15.29,22.935,34.402499999999996,0.5,0.49999999999999994,13.219097129966482,8.812731419977656,0.2643819425993296,0.17625462839955314,False,12.175904990939271,0.2321522761151244,16.818363553496667
EVRG,Evergy,Utilities,Electric Utilities,83.93000030517578,19346958258.596992,3.95,3.1330321285140554,2.485035523620586,-0.20682730923694803,-0.20682730923694786,26.788745490772342,33.774165201024374,,,False,22.02248481825099,-0.002881844380403428,27.042817602825924
EVTC,"EVERTEC, Inc.",Financials,Transaction & Payment Processing Services,30.38999938964844,1815879714.9099429,1.6,1.5900621118012426,1.580185949616142,-0.006211180124223448,-0.006211180124223472,19.112460553646084,19.23191343210637,,,False,12.175904990939271,0.2321522761151244,16.818363553496667
EW,Edwards Lifesciences,Health Care,Health Care Equipment,90.80999755859376,52342882592.773445,2.14,1.07,0.535,-0.5,-0.5,84.8691565968166,169.7383131936332,,,False,26.111110051472984,0.13106796116504843,35.670037593695405
EWBC,East West Bancorp,Financials,Regional Banks,135.52000427246094,18567847310.497803,10.09,12.25127557160048,14.875495850475192,0.21419975932611304,0.21419975932611307,11.06170565509179,9.11028483585855,0.5164200786169258,0.4253172302583403,False,12.175904990939271,0.2321522761151244,16.818363553496667
EXC,Exelon,Utilities,Electric Utilities,45.56999969482422,46627594718.681656,3.05,3.706175298804781,4.503519785400232,0.21513944223107578,0.2151394422310757,12.295694623381756,10.118751968750232,0.5715221019386703,0.4703345822511682,False,22.02248481825099,-0.002881844380403428,27.042817602825924
EXE,Expand Energy,Energy,Oil & Gas Exploration & Production,94.1750030517578,22529377584.643505,10.05,10.05,,0.0,,9.370647069826646,,,,False,18.15927134438993,0.0,31.84763181292061
EXEL,Exelixis,Health Care,Biotechnology,52.31999969482422,12963938049.823029,2.95,4.425000000000001,6.637500000000001,0.5000000000000001,0.5,11.823728744593042,7.882485829728695,0.23647457489186077,0.15764971659457389,False,26.111110051472984,0.13106796116504843,35.670037593695405
EXLS,EXL Service,Industrials,Data Processing & Outsourced Services,34.560001373291016,5280178305.1754265,1.59,2.179396551724138,2.9872763079667064,0.3706896551724138,0.37068965517241376,15.857601199722154,11.56906754193566,0.4277864509692488,0.31209577554989226,False,26.16367280461197,0.1419973073572504,33.292022761598915
EXP,Eagle Materials,Materials,Construction Materials,205.509994506836,6304085872.245408,14.5,13.58204134366925,12.722196349044193,-0.06330749354005175,-0.06330749354005175,15.131009345854086,16.153656874056637,,,False,19.867320548497293,0.18077595481441627,23.483754427797003
EXPD,Expeditors International,Industrials,Air Freight & Logistics,188.2700042724609,24473334959.31985,6.72,8.195716878402903,9.995502254603903,0.21960072595281305,0.2196007259528129,22.971755499336993,18.835472143057565,1.046069196705346,0.8577144752747707,False,26.16367280461197,0.1419973073572504,33.292022761598915
EXPE,Expedia Group,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",318.5,36459650500.0,16.92,25.380000000000003,38.07000000000001,0.5,0.5000000000000001,12.549251379038612,8.36616758602574,0.25098502758077224,0.16732335172051477,False,17.12461478795241,0.09201273225257235,23.63279043999208
EXPO,"Exponent, Inc.",Industrials,Research & Consulting Services,66.19000244140625,3147075416.039306,2.26,2.3429357798165134,2.428915074488679,0.03669724770642194,0.0366972477064221,28.250882082047468,27.250850857904194,7.698365367357952,7.425856858778877,False,26.16367280461197,0.1419973073572504,33.292022761598915
EXR,Extra Space Storage,Real Estate,Self-Storage REITs,146.88999938964844,31033385245.67129,4.35,4.637867647058823,4.94478535899654,0.06617647058823535,0.06617647058823528,31.67188254774822,29.706041562025913,4.785973362770838,4.488912947150583,False,24.37544947652672,0.18871373771277855,37.44019231073693
EXTR,"Extreme Networks, Inc.",Information Technology,Communications Equipment,24.280000686645508,3168313144.4408207,0.21,0.21,,0.0,,115.61905088878814,,,,False,32.824054964173854,0.16017875776961116,46.8792043447928
EYE,National Vision Holdings,Consumer Discretionary,Specialty Stores,18.46999931335449,1460410156.8174112,0.68,0.68,,0.0,,27.16176369610954,,,,False,17.12461478795241,0.09201273225257235,23.63279043999208
EZPW,"EZCORP, Inc.",Financials,Consumer Finance,29.290000915527344,2441936666.32843,1.98,2.97,4.455,0.5000000000000001,0.49999999999999994,9.861953170211226,6.574635446807484,0.19723906340422448,0.1314927089361497,False,12.175904990939271,0.2321522761151244,16.818363553496667
F,Ford Motor Company,Consumer Discretionary,Automobile Manufacturers,14.050000190734863,52369028686.53234,1.34,1.3706870229007633,1.4020768020511623,0.0229007633587785,0.022900763358778494,10.250334289297545,10.020849193268496,4.475979306326619,4.375770814393935,False,17.12461478795241,0.09201273225257235,23.63279043999208
FA,First Advantage Corporation,Industrials,Human Resource & Employment Services,20.299999237060547,3486599796.262333,0.12,0.12,,0.0,,169.1666603088379,,,,False,26.16367280461197,0.1419973073572504,33.292022761598915
FAF,First American Financial Corporation,Financials,Property & Casualty Insurance,73.18000030517578,7471678031.158447,6.58,9.87,14.805,0.4999999999999999,0.5000000000000001,7.41438706232784,4.94292470821856,0.14828774124655686,0.09885849416437117,False,12.175904990939271,0.2321522761151244,16.818363553496667
FANG,Diamondback Energy,Energy,Oil & Gas Exploration & Production,206.2899932861328,57766221900.323685,12.62,9.390589622641508,6.987573174394802,-0.25589622641509435,-0.2558962264150943,21.967735954380345,29.522409016346327,,,False,18.15927134438993,0.0,31.84763181292061
FAST,Fastenal,Industrials,Trading Companies & Distributors,51.22999954223633,58786300139.50729,1.21,1.1349612403100775,1.0645760471125534,-0.06201550387596898,-0.062015503875968936,45.13810491734503,48.1224424325414,,,False,26.16367280461197,0.1419973073572504,33.292022761598915
FBIN,Fortune Brands Innovations,Industrials,Building Products,46.54999923706055,5556742163.276791,1.43,0.715,0.3575,-0.5,-0.5,65.10489403784692,130.20978807569384,,,False,26.16367280461197,0.1419973073572504,33.292022761598915
FBK,FB Financial Corp.,Financials,Regional Banks,61.34000015258789,3065658992.5460587,2.72,2.9593599999999998,3.2197836799999995,0.08799999999999984,0.08799999999999991,20.727454636336198,19.050969334867833,2.3553925723109357,2.164882878962256,False,12.175904990939271,0.2321522761151244,16.818363553496667
FBNC,First Bancorp (Southern Pines NC),Financials,Regional Banks,66.12000274658203,2735663606.157692,3.77,5.3836742424242425,7.688049959825528,0.42803030303030304,0.428030303030303,12.281575698905682,8.600360701620955,0.28693238800983184,0.20092878099362235,False,12.175904990939271,0.2321522761151244,16.818363553496667
FBP,First BanCorp (Puerto Rico),Financials,Regional Banks,29.540000915527344,4509820776.491974,2.32,2.957362637362637,3.7698249003743505,0.27472527472527475,0.27472527472527464,9.9886299171856,7.83590795227491,0.3635861289855558,0.2852270494628068,False,12.175904990939271,0.2321522761151244,16.818363553496667
FBRT,"Franklin BSP Realty Trust, Inc.",Real Estate,Mortgage REITs,8.029999732971191,666854668.3044815,0.5,0.3378378378378378,0.22826880934989038,-0.32432432432432445,-0.32432432432432434,23.768799209594732,35.1778228302002,,,False,24.37544947652672,0.18871373771277855,37.44019231073693
FCF,"First Commonwealth Financial, Corp.",Financials,Regional Banks,21.51000022888184,2173712969.879866,1.52,1.6988235294117648,1.8986851211072666,0.1176470588235295,0.11764705882352942,12.661703735837646,11.32889281627579,1.0762448175461992,0.9629558893834421,False,12.175904990939271,0.2321522761151244,16.818363553496667
FCFS,FirstCash,Financials,Consumer Finance,216.2400054931641,9378718270.248417,7.75,10.463850174216027,14.128020705605262,0.35017421602787446,0.35017421602787446,20.665434031729646,15.305753721564926,0.590147220607603,0.43708968339195375,False,12.175904990939271,0.2321522761151244,16.818363553496667
FCN,FTI Consulting,Industrials,Research & Consulting Services,149.82000732421875,4136766368.7332153,8.62,9.105931372549016,9.619255935217218,0.056372549019607476,0.05637254901960766,16.453013008188282,15.57500999383021,2.9186214379742883,2.7628713380359766,False,26.16367280461197,0.1419973073572504,33.292022761598915
FCPT,"Four Corners Property Trust, Inc.",Real Estate,Other Specialized REITs,25.06999969482422,2751593064.925003,1.11,1.162358490566038,1.2171867212531153,0.04716981132075488,0.04716981132075476,21.568216602965396,20.596675314543532,4.5724619198286485,4.366495166683224,False,24.37544947652672,0.18871373771277855,37.44019231073693
FCX,Freeport-McMoRan,Materials,Copper,68.37999725341797,98194874278.60008,2.28,3.4200000000000004,5.130000000000001,0.5000000000000003,0.5000000000000001,19.994151243689462,13.329434162459641,0.39988302487378896,0.26658868324919277,False,19.867320548497293,0.18077595481441627,23.483754427797003
FDS,FactSet,Financials,Financial Exchanges & Data,276.760009765625,9843120027.999756,15.02,14.658895386614684,14.306472300646691,-0.024041585445094212,-0.02404158544509416,18.88000442504964,19.3450910853205,,,False,12.175904990939271,0.2321522761151244,16.818363553496667
FDX,FedEx,Industrials,Air Freight & Logistics,331.489990234375,78424295699.75684,15.67,18.46232330827068,21.75222603312794,0.1781954887218047,0.1781954887218047,17.954944494221667,15.239359398414049,1.0075981509415524,0.8552045569574118,False,26.16367280461197,0.1419973073572504,33.292022761598915
FDXF,FedEx Freight,Industrials,Cargo Ground Transportation,143.82000732421875,21503698983.163517,4.38,2.19,1.095,-0.5,-0.5,65.67123622110445,131.3424724422089,,,False,26.16367280461197,0.1419973073572504,33.292022761598915
